city,neighbourhood,description,link,House No.,Area,Price_per_month,Number_of_rooms,Floor,No_of_floors,Build_year,Building_type,Heating_system,Equipment,energy_class,Nearest_kindergarten,Nearest_educational_institution,Nearest_shop,Public_transport_stop,Description,Additional premises,Additional Equipment,Security,Flat No.,Building Energy Efficiency Class,USEFUL
Vilnius,Antakalnis,"Vilnius, Antakalnis, Šilo g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-silo-g-nuomojami-sviesus-net-79-kv-m-3-ju-4-1105197/,,79 ,1 000 ,3,1,5,2003,Block house,Central thermostat,Fully equipped,,250.0,70.0,200.0,570.0,Kitchen merged with room,Terrace,Furniture Washing machine Bath,Steel doors Code door lock,,,
Vilnius,Antakalnis,"Vilnius, Antakalnis, Šilo g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-silo-g-prestizinis-triju-kambariu-butas-su-didele-4-1104375/,,78 ,1 000 ,3,1,5,2003,Brick,"Central thermostat, central",Fully equipped,,250.0,70.0,200.0,570.0,New sewage system New electrical installation Kitchen merged with room,Terrace,Fireplace Furniture Conditioner Washing machine Refrigerator Floor heating system Kitchen furniture Stove Dish washer,Steel doors Alarm system Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Žemaitės g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-zemaites-g-nuoma-butas-naujamiestyje-2-izoliuoti-4-1106361/,7,50 ,350 ,2,4,5,1967,Block house,Central,Fully equipped,1 Class Good (1-3),100.0,220.0,230.0,160.0,Separate bathroom and WC,Balcony,Refrigerator Stove Plastic pipes Bath,Steel doors Code door lock,,,
Vilnius,Antakalnis,"Vilnius, Antakalnis, Taurijos g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-taurijos-g-nuomojamas-siuolaikiskai-irengtas-4-1106357/,,26.21 ,350 ,1,2,3,2019,Brick,Gas,Fully equipped,,1900.0,1400.0,1100.0,360.0,Internet Cable television Kitchen merged with room,Balcony,Washing machine Furniture,Steel doors Code door lock,,,
Vilnius,Antakalnis,"Vilnius, Antakalnis, Kuosų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-kuosu-g-isnuomojamas-naujai-irengtas-jaukus-ir-4-1106325/,,40 ,700 ,2,3,7,2021,Brick,Central thermostat,Fully equipped,,160.0,160.0,430.0,420.0,,Balcony,Furniture Washing machine Refrigerator Stove Dish washer Shower,Steel doors Code door lock,,,
Vilnius,Antakalnis,"Vilnius, Antakalnis, Kuosų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-kuosu-g-naujas-2-kambariu-butas-geroje-vietoje-prie-4-1094551/,,40 ,700 ,2,3,7,2021,Brick,Central,Fully equipped,,160.0,160.0,430.0,420.0,New sewage system New electrical installation Private yard Kitchen merged with room,Balcony Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower,Steel doors Code door lock,,A,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Plačioji g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-placioji-g-senamiestyje-placiojoje-g-nuomojamas-4-1106313/,,60 ,600 ,2,2,2,1940,Brick,Central,Fully equipped,1 Class Good (1-3),270.0,120.0,160.0,70.0,,,Washing machine Furniture Refrigerator Kitchen furniture Stove Fireplace Dish washer Bath,Steel doors,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Pilies g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pilies-g-charakteringi-apartamentai-senamiestyje-4-1106309/,,99 ,2 500 ,4,2,3,1940,Brick,Other,Fully equipped,,600.0,130.0,70.0,250.0,,,,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Kauno g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kauno-g-isnuomojamas-kokybiskai-irengtas-jaukus-2k-4-1106303/,,41.19 ,600 ,2,2,6,2017,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),330.0,390.0,100.0,200.0,New sewage system New electrical installation Cable television Kitchen merged with room,Balcony Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower,Steel doors Code door lock Video surveillance,,,
Vilnius,Antakalnis,"Vilnius, Antakalnis, Žirgo g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-zirgo-g-isnuomojamas-isskirtinis-erdvus-ir-sviesus-3-4-1106295/,,87.71 ,850 ,3,8,20,2004,Brick,Gas,Fully equipped,1 Class Good (1-3),590.0,760.0,150.0,100.0,Internet High ceiling Cable television,Parking space,Fireplace Furniture Washing machine Refrigerator Kitchen furniture Stove Shower,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Rūdninkų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-rudninku-g-nuomojamas-kokybiskai-irengtas-3-ju-kambariu-4-1106257/,,70 ,850 ,3,1,3,1940,Brick,Central,Fully equipped,,290.0,110.0,110.0,180.0,Internet New sewage system New electrical installation Kitchen merged with room Cable television,Parking space,Furniture Washing machine Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Shower Bath,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Smolensko g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-smolensko-g-nuomojamas-erdvus-butas-naujamiestyje-4-1106253/,,70 ,650 ,2,9,11,2008,Brick,Central thermostat,Fully equipped,,110.0,150.0,170.0,190.0,Private yard Internet Cable television,Balcony Parking space,Furniture Washing machine Refrigerator Kitchen furniture Stove Dish washer Shower Bath,Steel doors Code door lock,,,
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Treniotos g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-treniotos-g-isnuomojamas-3-kambariu-70-m-bendro-ploto-4-1106247/,,70 ,1 500 ,3,1,1,2021,Wooden house,Gas,Fully equipped,,190.0,420.0,220.0,220.0,,,,,,,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Giedraičių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-giedraiciu-g-nuomojamas-2k-butas-giedraiciu-g-su-garazu-4-1106235/,,60 ,750 ,2,1,2,1998,Brick,Gas,Fully equipped,,260.0,250.0,70.0,350.0,Private entrance New sewage system New electrical installation Private yard,Storeroom Terrace Cellar Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors,,,
Vilnius,Naujoji Vilnia,"Vilnius, Naujoji Vilnia, Genių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-geniu-g-butas-ka-tik-suremontuotas-nuomojamas-sube-4-1106231/,23,50 ,380 ,2,4,5,1985,Brick,Central,Fully equipped,1 Class Good (1-3),270.0,80.0,160.0,160.0,,,,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Birželio 23-iosios g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-birzelio-23-iosios-g-isnuomojamas-erdvus-ir-patogaus-isplanavimo-4-1106229/,,58.24 ,450 ,3,3,5,"1960 construction, 2021 renovation",Block house,Central thermostat,Fully equipped,,110.0,80.0,360.0,240.0,,,,,,,
Vilnius,Šeškinė,"Vilnius, Šeškinė, Šeškinės g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-seskineje-seskines-g--jokiu-tarpininkavimo-mokesciu-4-1106189/,,45 ,399 ,2,2,9,1982,Block house,Central,Fully equipped,,290.0,420.0,60.0,80.0,New sewage system Internet Cable television,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Steel doors Code door lock,,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Raitininkų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-raitininku-g-puikioje-vietoje-isnuomojamas-stilingas-ir-4-1106143/,2B,75 ,900 ,3,5,7,2007,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),520.0,460.0,320.0,330.0,Separate bathroom and WC New sewage system New electrical installation Kitchen merged with room Place of residence can be declared,Storeroom Balcony Sauna Parking space Closet,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Bath,Steel doors Alarm system Code door lock Video surveillance,,B,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Z. Sierakausko g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-z-sierakausko-g-vilniuje-ant-tauro-kalno-isnuomojamas-erdvus-4-1106135/,,120 ,850 ,3,1,2,1940,Brick,Central thermostat,Fully equipped,,50.0,210.0,500.0,230.0,Private entrance High ceiling New sewage system New electrical installation Private yard Internet Kitchen merged with room,Terrace Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Shower Bath,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Žygimantų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-zygimantu-g-nuomojamas-tvarkingas-kokybiskai-ir-4-1106133/,14,70 ,870 ,3,4,4,1955,Brick,Central,Fully equipped,1 Class Good (1-3),490.0,300.0,260.0,190.0,High ceiling,Balcony Cellar Parking space,Conditioner Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower,Steel doors Alarm system Code door lock,,,
Vilnius,Baltupiai,"Vilnius, Baltupiai, Didlaukio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-didlaukio-g-nuomojamas-puikus-naujas-ekonomiskas-1-4-1106107/,67A,35 ,450 ,1,2,5,2021,Brick,Central thermostat,Fully equipped,,80.0,170.0,490.0,240.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Lydos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-lydos-g-zavingoje-vilniaus-senamiescio-dalyje-4-1103549/,4,50 ,1 200 ,2,3,4,2018,Brick,Central thermostat,Fully equipped,,110.0,320.0,50.0,100.0,High ceiling Private yard,Balcony,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Recuperation,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Sodų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-sodu-g-nuomojamas-modernus-2-kambariu-butas-sodu-g-4-1106057/,,55 ,699 ,2,3,3,1955,Brick,"Electric, gas",Fully equipped,,140.0,70.0,100.0,90.0,High ceiling New sewage system New electrical installation Private yard Internet Cable television Kitchen merged with room,Storeroom Parking space,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Bath,Steel doors Alarm system Code door lock Video surveillance,,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Juozo Balčikonio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-juozo-balcikonio-g-strategiskai-patogioje-vietoje-juozo-4-1058687/,,37 ,550 ,1,3,5,2012,Brick,Central thermostat,Fully equipped,,140.0,420.0,260.0,290.0,High ceiling Internet Kitchen merged with room,Storeroom Balcony Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove,Steel doors Code door lock Video surveillance,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Šv. Ignoto g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-ignoto-g-nuomojamas-isskirtinis-butas-17-a-statybos-4-1097507/,,55 ,800 ,2,1,3,1650,Brick,Central,Fully equipped,,250.0,180.0,310.0,240.0,Private yard Internet High ceiling Cable television,,Furniture Washing machine Refrigerator Kitchen furniture Stove Dish washer Shower,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Šv. Ignoto g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-ignoto-g-isnuomojamas-isskirtinis-2k-butas-4-1106045/,,55 ,800 ,2,1,3,1700,Brick,Central,Fully equipped,,250.0,180.0,310.0,240.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Šv. Ignoto g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-ignoto-g-isnuomojamas-isskirtinis-2k-butas-4-1106049/,,55 ,700 ,2,1,3,1700,Brick,Central,Fully equipped,,250.0,180.0,310.0,240.0,,,,,,,
Vilnius,Šiaurės miestelis,"Vilnius, Šiaurės miestelis, Verkių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-verkiu-g-nuomojamas-dvieju-kambariu-butas-snipiskese-4-1105985/,25,40 ,400 ,2,3,5,1984,Brick,Central,Fully equipped,,200.0,0.0,140.0,60.0,,,,,,,
Vilnius,Baltupiai,"Vilnius, Baltupiai, Jurgio Lebedžio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-jurgio-lebedzio-g-isnuomojamas-naujame-name-butas-su-visais-4-1105973/,,37 ,450 ,1,4,5,2018,Brick,Central thermostat,Fully equipped,,230.0,740.0,440.0,370.0,New sewage system New electrical installation Private yard Internet Cable television Kitchen merged with room,Balcony Parking space Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Shower,Steel doors Code door lock,,,
Vilnius,Šiaurės miestelis,"Vilnius, Šiaurės miestelis, Kazio Ulvydo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-kazio-ulvydo-g-nuomojamas-modernus-ir-siuolaikiskas-butas-4-1105967/,,44.84 ,570 ,2,4,5,2015,Brick,Central thermostat,Fully equipped,,340.0,760.0,570.0,410.0,Internet Kitchen merged with room Cable television,Balcony,Furniture Washing machine,Steel doors Code door lock,,B,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Kazio Ulvydo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-kazio-ulvydo-g-nuomojamas-modernus-ir-siuolaikiskas-butas-4-1105969/,,44.84 ,570 ,2,4,5,2015,Brick,Central thermostat,Fully equipped,,340.0,760.0,570.0,410.0,Internet Kitchen merged with room Cable television,Balcony,Furniture Washing machine,Steel doors Code door lock,,B,
Vilnius,Baltupiai,"Vilnius, Baltupiai, Kazio Ulvydo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kazio-ulvydo-g-nuomojamas-modernus-ir-siuolaikiskas-butas-4-1107731/,,44.84 ,570 ,2,4,5,2015,Brick,Central thermostat,Fully equipped,,340.0,760.0,570.0,410.0,Internet Kitchen merged with room Cable television,Balcony,Furniture Washing machine,Steel doors Code door lock,,B,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Kazio Ulvydo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kazio-ulvydo-g-nuomojamas-modernus-ir-siuolaikiskas-butas-4-1105965/,,44.84 ,570 ,2,4,5,2015,Brick,Central thermostat,Fully equipped,,340.0,760.0,570.0,410.0,Internet Kitchen merged with room Cable television,Balcony,Furniture Washing machine,Steel doors Code door lock,,B,
Vilnius,Fabijoniškės,"Vilnius, Fabijoniškės, Salomėjos Nėries g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-salomejos-neries-g-nuomojamas-dvieju-kambariu-butas-s-neries-4-1105961/,75,54 ,400 ,2,7,13,2006,Brick,Central thermostat,Fully equipped,,20.0,520.0,260.0,210.0,,,,,,,
Vilnius,Pavilnys,"Vilnius, Pavilnys, Gurių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pavilnyje-guriu-g-nuomojamas-itin-sviesus-ir-jaukus-4-1105939/,,81 ,750 ,3,2,2,2013,Brick,Gas,Fully equipped,,230.0,1900.0,660.0,30.0,,,,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Savanorių pr., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-isnuomojamas-isskirtinai-erdvus-ir-puikiai-4-1105927/,6,67 ,850 ,2,4,9,2015,Brick,"Central thermostat, other",Fully equipped,,210.0,290.0,320.0,160.0,Internet New sewage system New electrical installation Kitchen merged with room Cable television,Balcony Parking space Terrace,Furniture Conditioner Washing machine Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower,Steel doors Alarm system Video surveillance Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, M. K. Čiurlionio g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-m-k-ciurlionio-g-isnuomojamas-visiskai-naujai-suremontuotas-4-4-1105925/,35,103 ,1 500 ,4,1,4,1970,Brick,"Central thermostat, other",Fully equipped,1 Class Good (1-3),110.0,430.0,830.0,650.0,Private yard Internet Separate bathroom and WC New sewage system New electrical installation Kitchen merged with room Cable television,Balcony Parking space Storeroom Terrace,Fireplace Conditioner Washing machine Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Bath,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Konstitucijos pr., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-konstitucijos-pr-isnuomojamas-puikiai-irengtas-labai-erdvus-ir-4-1105923/,,107 ,1 150 ,2,9,27,2007,Brick,"Central thermostat, other",Fully equipped,,230.0,50.0,50.0,130.0,Internet New sewage system New electrical installation Kitchen merged with room Cable television,Balcony Parking space Storeroom Terrace Closet,Furniture Conditioner Washing machine Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Bath,Steel doors Alarm system Guard Video surveillance Code door lock,,,
Vilnius,Naujoji Vilnia,"Vilnius, Naujoji Vilnia, Parko g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-parko-g-nuomojamas-2-k-45-kvm-butas-naujojoje-4-1105889/,1,45 ,320 ,2,1,3,1958,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),70.0,160.0,250.0,40.0,High ceiling New electrical installation Internet Cable television,,Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,10,,
Vilnius,Šeškinė,"Vilnius, Šeškinė, Čiobiškio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-seskineje-ciobiskio-g-nuomojamas-jaukus-bei-tvarkingas-dvieju-4-1105881/,,50 ,450 ,2,3,9,1989,Monolithic,Central,Fully equipped,,210.0,220.0,410.0,370.0,Separate bathroom and WC New sewage system New electrical installation,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Aušros Vartų g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-ausros-vartu-g-nuomojamas-erdvus-dizaineriu-irengtas-4-4-1105863/,,96 ,1 600 ,4,1,3,2009,Brick,"Other, electric",Fully equipped,,450.0,60.0,170.0,40.0,Internet Cable television,Balcony Parking space,Furniture Conditioner Washing machine Refrigerator Kitchen furniture Stove Bath,Steel doors Alarm system Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Aušros Vartų g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-ausros-vartu-g-nuomojamas-keturiu-kambariu-butas-vilniuje-4-1079635/,,96 ,1 600 ,4,1,3,2009,Block house,Central,Fully equipped,,450.0,60.0,170.0,40.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Plačioji g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-placioji-g-prestizinis-dvieju-kambariu-butas-su-balkonu-4-1105861/,,47 ,750 ,2,2,3,2019,Brick,Central,Fully equipped,,220.0,70.0,100.0,120.0,Kitchen merged with room,Balcony Parking space,Furniture Washing machine Refrigerator Dish washer Bath,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, L. Stuokos-Gucevičiaus g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-l-stuokos-guceviciaus-g-sviesus-triju-kambariu-butas-isskirtineje-4-1105855/,,80 ,900 ,3,2,3,1940,Brick,"Central thermostat, central",Fully equipped,,330.0,150.0,350.0,350.0,Private yard Kitchen merged with room,Balcony Parking space,Shower,Steel doors Video surveillance Code door lock,,,
Vilnius,Fabijoniškės,"Vilnius, Fabijoniškės, Ateities g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-ateities-g-isnuomojamas-erdvus-naujos-statybos-2-4-1105835/,,61.52 ,574 ,2,2,6,2016,Brick,Central thermostat,Fully equipped,,570.0,330.0,540.0,50.0,,,,,,,
Vilnius,Baltupiai,"Vilnius, Baltupiai, Baltupio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-baltupio-g-isnuomojamas-1-kambario-butas-baltupiuose-4-1105825/,,32.71 ,340 ,1,7,9,1987,Block house,Central,Fully equipped,1 Class Good (1-3),240.0,280.0,110.0,90.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Gaono g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gaono-g-pacioje-senamiescio-sirdyje-prie-pat-4-1105817/,,42.61 ,550 ,2,1,3,"1940 construction, 2010 renovation",Brick,Central thermostat,Fully equipped,1 Class Good (1-3),380.0,250.0,170.0,220.0,,,,,,,
Vilnius,Jeruzalė,"Vilnius, Jeruzalė, Kviečių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-kvieciu-g-nuomojamas-isskirtinis-butas-kvieciu-g-4-1103395/,,87.04 ,750 ,3,6,11,2005,Block house,Central thermostat,Fully equipped,1 Class Good (1-3),320.0,330.0,360.0,410.0,,,,,,,
Vilnius,Užupis,"Vilnius, Užupis, Polocko g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-polocko-g-isnuomojamas-2-kambariu-butas-su-isskirtine-4-1094181/,56,53 ,1 500 ,2,6,6,2020,Monolithic,Central thermostat,Fully equipped,,380.0,290.0,180.0,40.0,,,,,,,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Linkmenų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-linkmenu-g-nuomojamas-aukstos-klases-itin-gyvybingas-4-1105645/,,45 ,750 ,2,1,7,2020,Brick,Central thermostat,Fully equipped,,670.0,470.0,460.0,500.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Dominikonų g., 5 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-dominikonu-g-isnuomojamas-5-7-kambariu-4-miegamuju-183-4-1105615/,,183 ,2 200 ,5,2,2,1940,Brick,Central thermostat,Fully equipped,,420.0,120.0,240.0,260.0,,,,,,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Žirmūnų g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-isnuomojamas-kambarys-zirmunuose-tik-merginai-4-1105603/,,15 ,120 ,1,1,5,1980,Block house,Central,Fully equipped,,250.0,250.0,450.0,290.0,Separate bathroom and WC Internet,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Minties g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-minties-g-butas-jau-laisvas-butas-katik-po-remonto-4-1105469/,,33 ,400 ,1,6,9,1980,Brick,Central,Fully equipped,1 Class Good (1-3),120.0,270.0,300.0,170.0,Separate bathroom and WC,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Pamėnkalnio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pamenkalnio-g-nuomojamas-sviesus-funkcionaliai-isplanuotas-4-1105449/,,72 ,600 ,2,2,3,1940,Brick,Gas,Fully equipped,,510.0,360.0,150.0,30.0,,,,,,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Ulonų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-ulonu-g-nuomojamos-be-baldu-tuscias-butas-siaures-4-1105437/,,100 ,800 ,3,3,9,2008,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),310.0,110.0,120.0,30.0,Internet High ceiling Cable television,Balcony,,Steel doors Code door lock,,,
Vilnius,Šiaurės miestelis,"Vilnius, Šiaurės miestelis, Ulonų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-ulonu-g-nuomojamos-be-baldu-tuscias-butas-siaures-4-1105435/,,100 ,800 ,3,3,9,2008,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),310.0,110.0,120.0,30.0,Internet High ceiling Cable television,Balcony,,Steel doors Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Eglių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-egliu-g-isnuomojamas-naujas-puikiai-irengtas-studio-4-1105413/,35,38 ,480 ,1,5,7,2018,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),220.0,300.0,400.0,410.0,,,,,,,
Vilnius,Markučiai,"Vilnius, Markučiai, Subačiaus g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-markuciuose-subaciaus-g-galima-nuomotis-kaip-dirbtuveles-lauko-4-1105409/,,20 ,130 ,1,2,2,1956,Wooden house,"Electric, solid fuel",Fully equipped,,320.0,110.0,580.0,170.0,Internet Kitchen merged with room,,,Steel doors,,,
Vilnius,Viršuliškės,"Vilnius, Viršuliškės, Viršuliškių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-virsuliskese-virsuliskiu-g-nuomojamas-1-o-4-1105393/,81,33 ,340 ,1,9,9,1977,Block house,Central,Fully equipped,1 Class Good (1-3),280.0,450.0,250.0,120.0,,,,,,,
Vilnius,Antakalnis,"Vilnius, Antakalnis, Pauliaus Širvio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-pauliaus-sirvio-g-ramioje-vietoje-antakalnyje-netoli-parko-4-1105353/,,30 ,360 ,1,5,5,1968,Brick,Central,Fully equipped,,270.0,360.0,150.0,240.0,Internet Cable television,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,,,
